,Refcode,ΔE,P1/P2,O…O,O-H-O,O_H1-O_H3,O_H1-O_H4,O_H2-O_H3,O_H2-O_H4,min H…O,min H…H,H1…H4,H-O-H-H3,H-O-H-O,H-O-H-H4,O-H1-H3,O-H1-H4,H1-O-H2,H3-O-H4,R(H1O),r(H1O),R(H1H3),r(H1H3),R(H1H4),r(H1H4)
2414,MAFJEK,0.41154326923077,0.0,3.755,109.275,71.648,180.0,180.0,71.648,3.308,2.737,3.125,40.848,29.464,29.464,120.885,91.819,108.352,108.352,3.122570310895,1.091979236761,2.3488915418564,1.4049475166694,3.1234252787733,0.099194394600255
2415,MURZIK,0.62211418269231,72.957,3.755,96.832,62.11,95.88,62.875,62.11,3.505,3.32,4.47,56.688,71.009,69.144,105.398,94.043,107.86,107.86,3.4801117800918,0.41694963492722,3.2008275153691,0.88153458063543,4.4588760370559,0.31515787499124
2416,PEBQET,1.6115432692308,0.0,3.755,114.165,75.341,180.0,180.0,75.341,3.237,2.544,2.972,6.674,4.508,4.508,128.285,96.417,104.659,104.659,2.9533428349486,1.3251170134209,1.9968838019831,1.5761951279513,2.9533798313069,0.3321619665612
2425,JIWPIP,0.53577163461538,89.978,3.757,114.919,64.542,67.615,121.174,117.245,3.229,2.729,4.064,78.957,73.635,83.044,130.925,115.334,102.777,109.692,2.9283941256736,1.3604958084171,2.0619442878249,1.7876875437017,3.6731602075736,1.7389623600003
2426,YIRZIK,1.3465432692308,89.147,3.757,110.088,57.864,138.658,113.347,57.864,3.299,2.823,3.021,50.973,55.42,43.212,126.041,97.369,98.283,98.283,3.0983093182643,1.1330844489078,2.2826670075909,1.6609516345926,2.9960486618114,0.3874705357288
2427,YOVSOT,1.4078858173077,6.996,3.757,114.309,74.364,173.753,174.172,70.369,3.238,2.558,2.996,2.484,3.345,5.378,128.736,96.627,108.773,107.065,2.9509144673207,1.3329470381666,1.995335673718,1.6006247371537,2.9759822033774,0.34575413978896
2428,ZIDQOV,1.5665432692308,0.0,3.757,117.138,74.993,180.0,180.0,74.993,3.199,2.556,2.885,7.963,5.288,5.288,132.185,99.301,105.007,105.007,2.8468236255891,1.4591765639524,1.8939459712505,1.7164220512403,2.8470706042034,0.46627671471029
2430,BPIMAC03,1.4259723557692,86.649,3.759,132.498,97.41,57.795,83.026,157.863,3.016,2.291,3.544,77.344,85.321,105.356,146.433,136.408,101.904,106.788,2.2236995714265,2.037502445652,1.2667207717943,1.908952457843,2.4436532930509,2.5668063003198
2431,COVPIN01,1.1580865384615,87.198,3.759,132.025,94.316,88.118,127.369,31.476,3.021,2.323,3.473,36.091,41.401,22.531,146.97,126.272,108.395,107.423,2.2441582829383,2.0224229530738,1.266216396611,1.9475690069812,2.7999933713121,2.054693680481
2434,HESNEZ,1.0973149038462,86.748,3.76,123.614,86.816,90.059,82.955,161.236,3.118,2.421,3.595,117.781,110.528,127.043,137.362,118.679,108.066,103.396,2.5966267379676,1.7261093776674,1.6398982896475,1.7810038179665,3.1539730066248,1.7252475977326
2435,ILALEM,0.18922836538462,6.41,3.76,77.968,12.763,122.233,122.233,126.286,3.839,3.663,4.155,95.947,92.893,105.137,92.631,71.334,111.381,111.381,3.7546622696894,-0.80027010475879,3.659138757837,0.1681444346244,3.9364485229703,-1.3298112745819
2436,JAGTUH01,1.2836574519231,0.0,3.76,111.804,72.117,180.0,180.0,72.117,3.276,2.611,3.05,15.835,10.972,10.972,125.652,94.209,107.883,107.883,3.0416346266749,1.2168133783832,2.1216257745126,1.5218492280524,3.0417740301092,0.22385430474635
2438,MERPUM,1.0157716346154,23.579,3.76,82.379,31.011,82.698,82.698,173.936,3.76,3.529,4.707,161.051,168.403,171.078,95.731,85.462,103.241,103.241,3.7267879169007,-0.49864999994273,3.5113609539978,0.35239927743889,4.6922439242091,-0.37241905929014
2439,MUHRAJ,0.58654326923077,85.968,3.76,130.642,73.177,29.826,97.09,98.02,3.037,2.644,3.986,75.754,80.16,80.654,148.956,135.424,103.254,102.95,2.3044575631524,1.9780910847658,1.3635007004708,2.2653039177593,2.7975929881849,2.8393079213884
2440,COVPIN03,0.86577163461538,62.394,3.761,101.392,53.873,71.277,52.21,113.642,3.437,3.171,3.452,135.326,147.361,163.526,113.499,106.797,103.711,105.824,3.3692868492464,0.67887784431041,2.9080195639565,1.2643825432384,3.3047191423778,0.99756472973017
2441,COVPIN04,0.88288581730769,61.796,3.761,100.631,53.99,69.228,52.984,113.031,3.449,3.176,3.464,136.173,148.197,164.062,112.591,106.581,104.258,104.467,3.3898002535075,0.63628235974326,2.9323073325153,1.2200613540626,3.3199573873299,0.98852361950218
2442,COVPIN05,0.91577163461538,60.801,3.761,97.946,52.763,66.694,56.658,113.33,3.493,3.245,3.455,134.112,146.136,161.42,109.51,104.684,106.249,102.593,3.4594629960687,0.48287138953477,3.0586825373726,1.0837371155276,3.3421547857682,0.87580042701903
2444,SIPNIO,1.9394290865385,0.0,3.761,118.445,80.822,180.0,180.0,80.822,3.186,2.478,2.85,6.434,4.186,4.186,132.562,100.604,99.178,99.178,2.8013693446398,1.5175393882572,1.8251606072245,1.6760885292358,2.8013291379028,0.52445692019172
2446,WABPAS,1.4786574519231,0.0,3.761,113.201,73.483,180.0,180.0,73.483,3.258,2.578,3.008,7.544,5.152,5.152,127.4,95.539,106.517,106.517,2.9945205341868,1.2835150058856,2.0480008917403,1.5658149148066,2.99395482875,0.29034201109183
2447,YUPYOY,1.5915432692308,0.0,3.761,116.45,74.883,180.0,180.0,74.883,3.212,2.556,2.909,1.693,1.129,1.129,131.384,98.657,105.117,105.117,2.8757787666927,1.4306783303872,1.917755843684,1.6897776552008,2.8758581364903,0.43785954229926
2448,ACITIP,1.4136574519231,0.0,3.762,114.39,73.052,180.0,180.0,73.052,3.242,2.59,2.972,11.052,7.516,7.516,128.946,96.677,106.948,106.948,2.9526701326165,1.338769243729,2.0143433280759,1.6280420623056,2.951842125139,0.3455605131594
2449,EVORIR,1.4207716346154,0.0,3.762,113.129,71.693,180.0,180.0,71.693,3.259,2.599,3.011,0.02,0.013,0.013,127.773,95.475,108.307,108.307,2.9970507047091,1.2801437705987,2.054363306968,1.5919775133411,2.9972635897965,0.28728378527248
2450,GAHFUS,0.95731490384615,71.745,3.762,116.892,77.421,133.438,81.898,29.912,3.207,2.523,3.181,98.3,100.048,86.818,131.354,103.969,109.623,104.485,2.8601972415357,1.4505587680309,1.8938691680934,1.6669698779957,3.0869266220349,0.76788347434513
2452,PIXCEF,1.0238581730769,68.846,3.762,157.268,123.136,67.329,58.012,163.824,2.826,2.163,3.172,30.603,79.982,130.359,162.623,160.482,109.479,109.449,1.0920263806585,2.6064831447653,0.64599663009075,2.0642813165631,1.0597746599017,2.9897260192583
2453,SINYUL,0.68288581730769,85.434,3.762,110.847,87.727,63.22,77.613,53.274,3.293,2.927,3.154,177.998,159.868,143.824,114.445,120.884,102.172,110.387,3.0774206792695,1.171892044006,2.6646205837234,1.2112498275738,2.7067889152337,1.6189532940663
2455,GEXQUY,1.5415432692308,0.0,3.763,113.318,74.515,180.0,180.0,74.515,3.257,2.565,3.006,7.404,5.041,5.041,127.31,95.658,105.485,105.485,2.9909749876478,1.289231407958,2.0401181602766,1.5547163381497,2.9913550920158,0.29636246974124
2456,ODOWUC,0.93365745192308,69.513,3.763,117.88,66.212,77.36,36.163,111.876,3.195,2.774,4.0,140.318,150.731,140.668,133.078,115.336,101.973,107.263,2.8241528820251,1.4940500322779,2.0261977879259,1.8946235837771,3.6152554174196,1.711703323248
2457,KOQNAH,1.4115432692308,0.0,3.764,115.71,74.092,180.0,180.0,74.092,3.225,2.585,2.934,14.726,9.935,9.935,130.279,97.957,105.908,105.908,2.9057292563863,1.3990577145281,1.9721103020879,1.6712288761264,2.9057521465674,0.40615325028714
2458,KUXCOV,1.4365432692308,0.0,3.764,114.943,74.497,180.0,180.0,74.497,3.236,2.578,2.957,14.424,9.764,9.764,129.214,97.219,105.503,105.503,2.9341710800565,1.3646743468535,1.9974087016697,1.6298596499375,2.9335601114318,0.37158319743499
2459,NAMLOE,0.76654326923077,83.593,3.764,117.12,67.929,97.241,149.961,54.545,3.206,2.688,3.213,46.558,40.769,21.172,133.037,114.58,99.296,98.744,2.8535122750802,1.4614731252974,1.964694503736,1.8344807186203,2.9218423195087,1.336490351603
2463,YUZTET,1.6265432692308,0.0,3.764,117.655,76.478,180.0,180.0,76.478,3.199,2.542,2.876,8.586,5.67,5.67,132.48,99.845,103.522,103.522,2.8335412454916,1.4848047043628,1.8747583443245,1.7166959982436,2.8336477719032,0.49174821279598
2468,JOZLIT01,1.2507716346154,0.0,3.765,113.976,69.657,180.0,180.0,69.657,3.251,2.641,2.988,9.9,6.811,6.811,129.121,96.3,110.343,110.343,2.970489906303,1.3210566666696,2.0489279437011,1.6663658906497,2.9699553349001,0.32788612154004
2470,VACDAH,1.2307716346154,0.0,3.765,115.144,69.15,180.0,180.0,69.15,3.234,2.648,2.952,8.45,5.78,5.78,130.729,97.417,110.85,110.85,2.9275551189803,1.3741095390586,2.0066654750997,1.727772459279,2.9273003335239,0.38107316535125
2471,YUNTIM,0.94654326923077,47.265,3.765,120.354,83.395,134.97,165.863,59.869,3.164,2.451,3.194,1.469,4.882,7.373,134.348,106.315,105.807,106.023,2.7302778078232,1.5988993377034,1.7527281874009,1.7132848277769,3.0653833075924,0.89725201450547
2472,COVPIN04,1.1152007211538,84.054,3.766,132.352,95.564,90.956,127.964,31.109,3.025,2.322,3.483,28.89,36.58,18.522,146.741,125.474,109.177,107.572,2.2355354505983,2.037892599996,1.2734418893358,1.9416564460493,2.8364818799513,2.0213014482525
2475,NELPEZ,1.3515432692308,10.682,3.766,118.155,75.465,173.714,172.884,75.045,3.195,2.586,2.865,13.555,6.593,8.804,132.794,100.464,105.833,102.89,2.8169494546798,1.5075877320339,1.8976094154975,1.7568365052603,2.8173528021992,0.52033468838823
2477,TIVQOF,1.5436574519231,0.0,3.766,117.059,74.76,180.0,180.0,74.76,3.209,2.566,2.896,6.3,4.192,4.192,132.111,99.28,105.24,105.24,2.8577382318541,1.459799026647,1.9035796961443,1.720680197023,2.8580973450422,0.46700703020702
2478,COVPIN03,1.2202007211538,84.908,3.767,132.302,96.1,88.883,126.163,29.74,3.026,2.309,3.475,36.123,41.77,22.989,146.777,126.272,107.493,107.455,2.2380526035294,2.0366139898949,1.2650989713082,1.9315811121449,2.8016058063085,2.0558769189955
2479,HAPTEA,0.82365745192308,0.0,3.767,115.197,70.058,180.0,180.0,70.058,3.235,2.698,2.952,30.057,20.867,20.867,129.498,97.478,109.942,109.942,2.9271876310015,1.377242742915,2.081903029265,1.7160663672298,2.9268929647134,0.38418950156273
2484,JUSLUG,1.0557716346154,50.39,3.768,99.983,30.274,83.744,78.92,129.642,3.467,3.264,4.407,149.379,150.838,146.135,116.54,99.261,107.388,109.944,3.4145069577408,0.60102515383291,2.9200482927139,1.458428595516,4.3495569056756,0.70922755466061
2485,NARSOQ,1.2457716346154,0.0,3.768,117.29,70.51,180.0,180.0,70.51,3.208,2.638,2.891,11.068,7.454,7.454,133.088,99.516,109.49,109.49,2.8509408375678,1.4708502101466,1.9265455532129,1.8020727597397,2.8512183167183,0.47794885752571
2487,CAPDII,0.88365745192308,12.977,3.769,109.082,39.413,71.365,72.378,174.961,3.326,3.125,4.276,153.346,154.543,159.156,126.4,109.174,109.458,109.458,3.143241834661,1.0873393071332,2.5152931167372,1.8544340206366,4.0387910719905,1.404401180863
2488,GELRUL,1.5315432692308,0.0,3.769,116.124,74.875,180.0,180.0,74.875,3.224,2.568,2.926,8.694,5.825,5.825,130.818,98.385,105.125,105.125,2.8946465273964,1.4195765148212,1.943436052736,1.6785947423145,2.8947226503049,0.42668111958671
2489,IWAZIR,0.44731490384615,0.0,3.769,130.901,180.0,79.552,79.552,180.0,3.043,2.508,2.713,36.713,36.713,57.758,113.486,143.193,100.448,100.448,2.3000273328005,1.9924164394952,2.3002309593023,0.99950064225456,1.6254164174429,2.1721856435183
2491,SUXQAF,0.43577163461538,22.346,3.769,104.936,73.257,34.343,41.078,138.954,3.389,3.241,3.932,119.206,135.976,144.186,110.964,115.506,107.759,107.583,3.2745003551457,0.87348063753603,3.0264633384269,1.1595691704931,3.5487880521832,1.693141270149
2492,XIRLOA,1.4594290865385,45.797,3.769,117.804,73.5,35.543,55.506,125.789,3.202,2.586,4.105,138.796,137.925,135.973,133.353,124.097,108.486,108.546,2.832324018841,1.4935677595264,1.8803789910923,1.7752664165862,3.3993081711961,2.3012450884771
2493,COVPIN05,0.98231490384615,85.357,3.77,133.287,93.997,91.186,131.408,31.747,3.02,2.348,3.466,28.506,35.389,16.979,148.48,126.254,108.066,108.545,2.1983436054369,2.0706726908024,1.2275253847167,2.0015707406625,2.7949939109368,2.0496743736082
2497,MULCON,0.62442908653846,57.071,3.77,117.113,75.025,139.209,66.484,38.408,3.213,2.624,3.199,93.396,102.691,91.26,130.974,102.867,109.457,100.127,2.8599215723623,1.4643147202487,1.9811389259959,1.720600056929,3.11867187948,0.71238101332149
2500,XIHSEM,1.7265432692308,0.0,3.77,117.47,78.507,180.0,180.0,78.507,3.207,2.522,2.887,10.147,6.693,6.693,131.699,99.701,101.493,101.493,2.8454187116539,1.4793381477438,1.883050777017,1.6776780892578,2.8457174250413,0.4864785060169
2501,ACAQGD02,0.39654326923077,0.0,3.771,121.493,180.0,69.394,69.394,180.0,3.156,2.77,2.782,29.405,29.405,43.038,103.693,135.905,110.606,110.606,2.6911338026421,1.6486766985304,2.6912711929181,0.65571286869259,1.9358550494216,1.9979963032071
2503,FIZMAD,0.49442908653846,0.0,3.771,126.155,180.0,74.783,74.783,180.0,3.099,2.638,2.729,31.329,31.329,47.812,108.461,139.951,105.217,105.217,2.5022067399055,1.8283222994788,2.5022469844937,0.83534665175133,1.7559545945986,2.08903433713
2506,JISJAZ,1.2736574519231,0.0,3.771,119.66,70.655,180.0,180.0,70.655,3.18,2.639,2.824,5.2,3.439,3.439,136.131,101.865,109.345,109.345,2.7633474900621,1.5736297687727,1.828858327921,1.9025241697267,2.7636645777561,0.58063250137783
2507,SUXQAF,0.37077163461538,66.642,3.771,107.45,68.369,85.906,58.41,151.31,3.352,3.175,4.315,146.864,163.209,161.095,115.591,104.44,107.799,107.123,3.1977376176555,1.0051756705329,2.8635337292001,1.371422466541,4.1786861588895,1.0760143983728
2508,DANHUV,1.3394290865385,54.68,3.772,113.417,75.649,56.613,56.613,159.721,3.265,2.571,3.846,116.803,121.477,134.798,126.905,118.653,105.794,105.794,2.9960839859338,1.297576876039,2.055854537614,1.5438598123443,3.3750180637269,1.8441716486047
2509,MTRIPA,1.3286574519231,0.0,3.772,113.653,71.777,180.0,180.0,71.777,3.262,2.619,3.005,11.563,7.935,7.935,128.195,96.033,108.223,108.223,2.9879659199766,1.3087030454073,2.0583005331633,1.6194319730015,2.9883568866611,0.3158292544165
2511,ZILSAQ,0.79442908653846,79.284,3.772,120.74,80.825,55.169,117.269,122.436,3.167,2.52,3.982,85.055,77.425,87.808,134.849,123.296,97.187,107.277,2.7220226788619,1.6187901456834,1.7865990222254,1.7772067785666,3.3283375310288,2.1859765048017
2512,LALVOK,1.5765432692308,0.0,3.773,122.024,75.856,180.0,180.0,75.856,3.152,2.566,2.757,0.386,0.247,0.247,138.234,104.243,104.144,104.144,2.6723477086591,1.6714250578547,1.7091868849757,1.9139060040209,2.6722525102011,0.67831815671089
2513,QANPIG,1.4952007211538,77.43,3.773,119.953,85.471,18.864,76.524,85.471,3.178,2.426,3.889,106.374,105.597,100.6,133.347,130.514,97.123,97.123,2.7535312713389,1.5867417993356,1.7642112969964,1.6652430752146,2.956601566166,2.526425969417
2515,ACAQGD03,1.2936574519231,0.0,3.774,117.293,70.482,180.0,180.0,70.482,3.215,2.638,2.897,4.797,3.227,3.227,133.2,99.557,109.518,109.518,2.8570845329474,1.4742092699454,1.9230192391377,1.8058352654399,2.8567922992249,0.4809851963306
2516,BEKFEC,1.5236574519231,0.0,3.774,115.249,74.142,180.0,180.0,74.142,3.242,2.578,2.958,1.682,1.134,1.134,129.913,97.576,105.858,105.858,2.9322677179005,1.3828846772449,1.9773765075698,1.6541058452563,2.9321791823397,0.38998620828614
2517,EGUQAA,0.32288581730769,64.573,3.774,105.936,79.947,62.115,63.863,171.3,3.378,3.022,4.353,165.215,178.123,179.046,111.363,108.651,109.482,110.728,3.2481800349332,0.92747531539209,2.8143621540471,1.1008404361521,4.124398388235,1.3921016252861
2518,FAPGIN,0.29788581730769,57.696,3.774,110.452,149.49,47.912,47.912,87.315,3.311,3.062,3.151,61.538,70.888,60.509,95.647,125.332,106.831,106.831,3.1022919413178,1.1569380756267,3.0471401673725,0.3012985237025,2.570632202344,1.822265370431
2519,OLUVUO,1.2065432692308,0.0,3.774,119.831,73.992,180.0,180.0,73.992,3.18,2.623,2.821,22.695,15.024,15.024,135.033,102.052,106.008,106.008,2.7586386715011,1.5818699946894,1.8536725252978,1.8558090335366,2.7588209376731,0.58902294849743
2521,HALHAF,0.775,44.066,3.775,93.155,50.812,77.264,53.897,146.359,3.588,3.284,3.528,100.922,112.059,127.719,104.55,96.777,102.851,110.552,3.5825616624466,0.19747388376071,3.1786780937831,0.82502216703772,3.5033497175877,0.41632289905611
2523,QQQEMM02,1.5744290865385,0.0,3.775,122.686,79.059,180.0,180.0,79.059,3.145,2.545,2.739,19.441,12.399,12.399,137.856,104.921,100.941,100.941,2.64696648786,1.6984090826848,1.7076853741883,1.8870176636119,2.6466457689141,0.70525681413861
2524,RITJIO,1.4944290865385,40.095,3.775,116.745,73.721,41.926,43.822,122.493,3.222,2.588,4.095,148.3,149.785,144.069,131.902,122.306,108.405,108.737,2.8773047000381,1.449966090341,1.9262179496536,1.7284178923027,3.4611180431378,2.1885353301846
2525,CEYVEI,1.3286574519231,0.0,3.776,113.676,71.363,180.0,180.0,71.363,3.266,2.626,3.008,9.383,6.444,6.444,128.348,96.08,108.637,108.637,2.9911036556957,1.311508643084,2.0594585414949,1.629265636986,2.9910799299507,0.31859826215135
2526,DOQSIL,2.327515625,41.032,3.776,164.835,160.563,78.301,66.466,48.641,2.809,1.916,3.375,17.99,44.174,42.426,157.827,149.63,104.919,105.001,0.73483337395093,2.7111807229559,0.72310690444897,1.7743089935911,1.706339532402,2.9118774699775
2527,HIQTUX,1.3136574519231,0.0,3.776,114.556,72.055,180.0,180.0,72.055,3.254,2.621,2.982,12.44,8.497,8.497,129.242,96.922,107.945,107.945,2.959693667315,1.3523052154213,2.0299146455992,1.6580372527726,2.9602646180262,0.35938473988483
2531,RAXKAE,1.4273149038462,62.822,3.776,116.986,80.563,70.604,38.93,143.869,3.22,2.497,3.791,148.149,151.069,166.088,130.565,118.193,112.106,112.571,2.8693981194299,1.461148326561,1.8968927463819,1.6238247777158,3.3412402275217,1.7910317534848
2532,RITWEX,0.67865745192308,0.0,3.776,112.69,70.257,180.0,180.0,70.257,3.28,2.726,3.038,34.027,24.075,24.075,125.965,95.142,109.743,109.743,3.0261458061861,1.2652436760176,2.2063587060875,1.6009551086998,3.0257739787798,0.27227895500623
2533,FUJFIZ,1.0636574519231,0.0,3.777,138.412,180.0,70.159,70.159,180.0,2.976,2.329,2.77,5.653,5.653,10.681,121.969,157.723,109.841,109.841,1.975378268967,2.2258608883964,1.9757714835277,1.2331131516931,1.0500646909673,2.5632526494249
2534,HEGTOE,1.9315432692308,0.0,3.777,117.8,80.85,180.0,180.0,80.85,3.211,2.49,2.884,1.945,1.274,1.274,131.667,100.07,99.15,99.15,2.8403895114156,1.4975675021314,1.8600827969709,1.6553525269298,2.8395715959081,0.50427091103075
2536,HOQMOQ,0.10788581730769,0.0,3.777,107.224,107.768,0.0,0.0,107.768,3.362,3.138,3.777,90.478,107.604,107.604,102.748,121.768,107.768,107.768,3.2112291345601,0.99551566805957,3.060648374396,0.69244171473659,3.2111558006453,1.9885189020933
2539,RAKXEJ,1.9844290865385,0.0,3.777,122.17,81.76,180.0,180.0,81.76,3.154,2.483,2.756,0.139,0.088,0.088,137.199,104.415,98.24,98.24,2.6697728882354,1.6792941151696,1.6870845555272,1.8218218086579,2.6692356660864,0.6860881567935
2541,ASIRUP,1.1778858173077,70.225,3.778,97.108,44.414,107.126,129.192,44.414,3.525,3.063,3.34,66.036,61.918,46.184,111.961,92.467,101.812,101.812,3.4979092124222,0.436183610022,2.8407445125835,1.1454866276943,3.3369044173181,0.14376685877834
2544,TUQYAF,1.6065432692308,0.0,3.778,121.311,76.341,180.0,180.0,76.341,3.165,2.561,2.782,2.491,1.602,1.602,137.208,103.553,103.659,103.659,2.7040464688206,1.6447971590621,1.7397867938849,1.879325121373,2.7045312087402,0.65194703845492
2545,ISUSUK,1.3486574519231,0.0,3.779,117.73,74.448,180.0,180.0,74.448,3.214,2.602,2.889,16.821,11.236,11.236,132.605,100.015,105.552,105.552,2.8448724653409,1.4954921116293,1.9151709169697,1.7613984100122,2.8449781641631,0.5024144160304
2547,MESYIS,1.6123149038462,25.334,3.779,128.196,83.347,176.123,155.122,78.928,3.083,2.559,2.653,12.935,1.576,1.455,142.191,110.193,97.2,100.074,2.4229298982701,1.9063839351161,1.568746747013,2.0217602834501,2.4899338906107,0.91577192596655
2549,WEWTIB,0.086543269230769,47.813,3.779,118.865,69.66,152.013,61.526,55.127,3.198,2.662,2.878,135.752,133.211,123.665,135.209,103.402,104.045,107.956,2.8006791497831,1.5438265122643,1.8754395396308,1.8891719173197,2.7996256941197,0.66706819203494
2550,GURMAI,1.4915432692308,0.0,3.78,115.85,76.358,180.0,180.0,76.358,3.24,2.569,2.946,14.859,9.99,9.99,129.86,98.189,103.642,103.642,2.9158011218336,1.4126938160527,1.9719972347684,1.6465077910735,2.915961392214,0.41962502203459
2552,MIKZUE,0.25654326923077,68.273,3.78,129.941,71.722,84.063,76.486,165.974,3.065,2.754,3.255,72.654,87.534,110.669,145.839,129.5,109.962,109.273,2.3499537174593,1.9677252160297,1.5464268285198,2.278833048741,2.511638018927,2.0704346070041
2555,DEPLUF,1.3265432692308,0.0,3.781,114.514,74.608,180.0,180.0,74.608,3.259,2.604,2.987,18.506,12.625,12.625,128.355,96.909,105.392,105.392,2.96523346311,1.3522098613946,2.0420074903715,1.6158655294505,2.9653097759319,0.35931453180043
2556,GIMLUK,0.36442908653846,52.79,3.781,122.568,83.44,152.647,51.287,95.629,3.153,2.478,3.044,150.045,144.655,152.128,136.956,105.538,110.011,106.692,2.6572007512238,1.6972604890517,1.6913831800155,1.81099611771,2.9327509383432,0.81541887005834
2557,HOQMUW,0.49788581730769,0.0,3.781,97.229,107.916,0.0,0.0,107.916,3.526,3.434,3.781,86.187,101.824,101.824,92.307,112.331,107.916,107.916,3.4979723104215,0.44369552119067,3.431216690233,0.13823177878757,3.4974411729788,1.4366162471422
2558,MAWHUN,1.3136574519231,0.0,3.781,114.745,72.67,180.0,180.0,72.67,3.257,2.622,2.981,14.558,9.937,9.937,129.249,97.135,107.33,107.33,2.9579413002318,1.363316641277,2.0304864666727,1.6589179330693,2.9579158779625,0.37026295912138
2560,REWJIP,0.62365745192308,0.0,3.781,109.86,71.637,180.0,180.0,71.637,3.327,2.725,3.132,35.215,25.213,25.213,121.977,92.51,108.363,108.363,3.1291284303349,1.1302584954203,2.3115105466079,1.4431022115292,3.1289951383605,0.13716203598899
2563,DEBSOS,1.2836574519231,46.676,3.782,124.432,84.63,139.386,152.525,44.153,3.131,2.469,2.99,40.613,34.306,21.427,139.0,109.877,109.971,109.903,2.5824420135782,1.7703542714684,1.6198097425776,1.86337795357,2.8118698181821,1.0166061801879
2564,NOLCOI,0.37731490384615,74.902,3.782,128.444,87.203,117.84,117.411,115.941,3.084,2.427,3.196,65.544,64.122,80.902,144.072,117.053,107.711,107.735,2.415438819499,1.9174752434536,1.4240862945286,1.9652753562124,2.8463134655019,1.4535871683882
2566,EBAWEK,0.33442908653846,0.0,3.783,119.937,100.244,0.0,0.0,100.244,3.189,2.68,3.783,109.697,129.145,129.145,121.862,133.084,100.244,100.244,2.7635065871181,1.591462328475,2.2761828915571,1.4147054266463,2.7629256039674,2.584053232219
2568,MESYUF,0.49788581730769,59.615,3.783,96.294,69.723,68.957,68.957,172.776,3.543,3.18,3.249,49.446,63.848,78.551,103.317,103.257,104.814,104.814,3.521644359722,0.38841988059103,3.094491621537,0.73247635063328,3.1624182082797,0.74505843793685
2569,QACFEH,1.0078858173077,70.249,3.783,97.877,57.691,66.678,88.593,51.005,3.517,3.082,3.545,150.93,139.882,124.756,109.185,104.291,100.187,100.9,3.4838155476975,0.48199401409278,2.9108332245468,1.0128049856091,3.43529826619,0.87507189551031
2570,UDEKUK,1.2836574519231,0.0,3.783,112.522,71.584,180.0,180.0,71.584,3.29,2.635,3.051,12.984,8.99,8.99,126.673,95.024,108.416,108.416,3.0390800056687,1.2601955083021,2.113420667786,1.5737465110287,3.0392783722063,0.2671852844735
2571,WAHCOZ,1.1715432692308,81.945,3.783,111.007,67.665,88.849,52.436,67.665,3.311,2.687,3.583,151.956,148.783,131.836,125.612,109.686,103.795,103.795,3.0909398038664,1.1869339193377,2.1844740991875,1.5646219703108,3.3735839855795,1.2069880248958
2572,ETOFAU,1.1836574519231,0.0,3.784,116.628,71.7,180.0,180.0,71.7,3.234,2.649,2.926,18.095,12.281,12.281,131.657,98.969,108.3,108.3,2.8909868045304,1.4494658657695,1.9791665004158,1.7607103576772,2.8902233158397,0.4561635502497
2573,HOSHIG,1.2723149038462,87.903,3.784,118.028,78.572,34.499,89.692,78.572,3.214,2.533,4.025,84.556,87.422,80.995,132.381,125.345,102.715,102.715,2.8370558459612,1.5102682301159,1.8710736718325,1.7073875701127,3.2831260476227,2.3284562172009
2574,KUSSIA,0.40577163461538,85.643,3.784,97.395,70.934,44.085,99.97,126.584,3.526,3.401,4.273,171.348,155.808,151.017,103.228,105.851,106.48,105.12,3.4966721358529,0.45382813305276,3.3107619245343,0.77823934560884,4.1105202468698,1.1671128052049
2575,LOBXEG,1.3278858173077,0.0,3.784,111.689,70.54,180.0,180.0,70.54,3.302,2.637,3.077,0.041,0.028,0.028,126.036,94.24,109.46,109.46,3.0682300913642,1.2203147571211,2.1324035058615,1.551329845065,3.0685785718757,0.22749625980457
2577,SEJTOT,0.73731490384615,65.92,3.784,129.772,108.458,68.285,29.576,83.059,3.071,2.484,3.964,79.395,101.311,93.596,131.634,126.037,110.057,110.048,2.3603590789947,1.9646236327112,1.8565514791464,1.6502947025545,3.2054380612145,2.332051207782
2578,XECXEK,1.4302007211538,60.774,3.784,128.585,85.575,57.629,36.265,96.609,3.084,2.453,3.758,151.082,151.864,136.121,144.609,130.789,110.302,105.826,2.4107127680557,1.9234136190465,1.4206626161692,1.9997316647538,2.8452587993546,2.4550084245671
2580,NARSOQ,0.90865745192308,87.879,3.785,109.435,58.869,91.883,55.511,88.437,3.337,2.844,3.593,176.398,171.066,154.403,124.812,107.452,109.49,110.341,3.1468563260681,1.1103442092815,2.3350083563238,1.623598465107,3.4276089453302,1.0775648091378
2581,NUZLIE,1.1121141826923,43.975,3.785,93.262,36.686,100.246,113.917,18.521,3.597,3.166,3.647,77.372,75.875,60.382,108.43,90.44,103.75,100.061,3.5911720504973,0.20467609466446,3.0036177853488,1.0009176787011,3.6468924615626,0.028006674161724
2584,EMUSUB,1.2980865384615,89.703,3.786,130.884,92.495,86.816,52.318,152.703,3.061,2.367,3.396,122.611,125.353,146.391,145.929,127.315,108.134,105.802,2.3142270464098,2.0035154548107,1.3260402755233,1.9606902324666,2.700889081869,2.058643768951
